transaction_id,merchant_id,transaction_date,amount,currency,status,payment_method,transaction_type,fee_charged
408,1,2023-02-12,6614115,NGN,successful,card,payment,46298.81
409,1,2023-02-05,8955513,NGN,successful,card,payment,62688.59
410,1,2023-02-18,8439011,NGN,failed,card,payment,0
411,1,2023-02-14,3083876,NGN,successful,mobile_money,payment,21587.13
412,1,2023-02-14,748448,NGN,successful,ussd,payment,5239.14
413,1,2023-02-14,8778786,NGN,successful,ussd,payment,61451.5
414,1,2023-02-15,9918213,NGN,successful,ussd,payment,69427.49
415,1,2023-02-21,6180239,NGN,successful,ussd,payment,43261.67
416,1,2023-02-21,11578828,NGN,successful,card,payment,81051.8
417,1,2023-02-14,11261813,NGN,successful,bank_transfer,payment,78832.69
418,1,2023-02-13,11277197,NGN,successful,card,payment,78940.38
419,1,2023-02-19,6760947,NGN,successful,ussd,payment,47326.63
420,1,2023-02-03,10184512,NGN,pending,card,payment,0
421,1,2023-02-10,4954871,NGN,successful,card,payment,34684.1
422,1,2023-02-20,13583544,NGN,successful,mobile_money,payment,95084.81
423,1,2023-02-22,9337716,NGN,successful,bank_transfer,payment,65364.01
424,1,2023-02-05,6891135,NGN,successful,mobile_money,payment,48237.94
425,1,2023-02-07,13473750,NGN,successful,bank_transfer,payment,94316.25
426,1,2023-02-22,3271958,NGN,successful,mobile_money,payment,22903.71
427,1,2023-02-20,6075783,NGN,successful,card,payment,42530.48
428,1,2023-02-11,7315466,NGN,successful,ussd,payment,51208.26
429,1,2023-02-28,2789420,NGN,failed,card,payment,0
430,1,2023-02-22,3069441,NGN,successful,card,payment,21486.09
431,1,2023-02-25,560569,NGN,successful,mobile_money,payment,3923.98
432,1,2023-02-24,11255264,NGN,successful,bank_transfer,payment,78786.85
433,1,2023-02-26,11414997,NGN,successful,card,payment,79904.98
434,1,2023-02-27,13011505,NGN,successful,bank_transfer,payment,91080.54
435,1,2023-02-09,9305014,NGN,successful,card,payment,65135.1
436,1,2023-02-12,10638729,NGN,successful,ussd,payment,74471.1
437,1,2023-02-07,9641676,NGN,successful,bank_transfer,payment,67491.73
438,1,2023-02-01,6729026,NGN,successful,mobile_money,payment,47103.18
439,1,2023-02-18,4865647,NGN,successful,mobile_money,payment,34059.53
440,1,2023-02-03,5801404,NGN,successful,card,payment,40609.83
441,1,2023-02-22,8622091,NGN,successful,ussd,payment,60354.64
442,1,2023-02-24,10222151,NGN,successful,card,payment,71555.06
443,1,2023-02-11,12058397,NGN,successful,card,payment,84408.78
444,1,2023-02-25,2754862,NGN,failed,card,payment,0
445,1,2023-02-25,12553619,NGN,pending,mobile_money,payment,0
446,1,2023-02-14,5767719,NGN,successful,mobile_money,payment,40374.03
447,1,2023-02-06,8264248,NGN,successful,card,payment,57849.74
448,1,2023-02-05,10144624,NGN,successful,bank_transfer,payment,71012.37
449,1,2023-02-09,13032279,NGN,successful,mobile_money,payment,91225.95
450,1,2023-02-11,8652697,NGN,successful,bank_transfer,payment,60568.88
451,1,2023-02-22,9720117,NGN,successful,ussd,payment,68040.82
452,1,2023-02-26,12021541,NGN,successful,ussd,payment,84150.79
453,1,2023-02-22,5109503,NGN,successful,card,payment,35766.52
454,1,2023-02-22,9810459,NGN,successful,mobile_money,payment,68673.21
455,1,2023-02-21,2398735,NGN,successful,ussd,payment,16791.15
456,1,2023-02-01,2623501,NGN,successful,mobile_money,payment,18364.51
457,1,2023-02-12,13831846,NGN,successful,mobile_money,payment,96822.92
458,1,2023-02-08,861153,NGN,failed,card,payment,0
459,1,2023-02-25,2662320,NGN,failed,mobile_money,payment,0
460,1,2023-02-05,9720356,NGN,successful,bank_transfer,payment,68042.49
461,1,2023-02-22,5005189,NGN,successful,mobile_money,payment,35036.32
462,1,2023-02-22,3178902,NGN,successful,mobile_money,payment,22252.31
463,1,2023-02-18,7873132,NGN,failed,ussd,payment,0
464,1,2023-02-20,6860704,NGN,successful,card,payment,48024.93
465,1,2023-02-15,13894553,NGN,successful,mobile_money,payment,97261.87
466,1,2023-02-13,10871704,NGN,successful,bank_transfer,payment,76101.93
467,1,2023-02-24,6220878,NGN,successful,bank_transfer,payment,43546.15
468,1,2023-02-05,7795987,NGN,successful,mobile_money,payment,54571.91
469,1,2023-02-12,4151597,NGN,failed,bank_transfer,payment,0
470,1,2023-02-25,4199248,NGN,successful,ussd,payment,29394.74
471,1,2023-02-23,5926639,NGN,successful,bank_transfer,payment,41486.47
472,1,2023-02-26,2950209,NGN,failed,card,payment,0
473,1,2023-02-20,1842697,NGN,successful,bank_transfer,payment,12898.88
474,1,2023-02-19,11641019,NGN,successful,ussd,payment,81487.13
475,1,2023-02-11,6635123,NGN,successful,bank_transfer,payment,46445.86
476,1,2023-02-01,2693410,NGN,successful,mobile_money,payment,18853.87
477,1,2023-02-12,6314083,NGN,successful,mobile_money,payment,44198.58
478,1,2023-02-04,2045679,NGN,successful,ussd,payment,14319.75
479,1,2023-02-23,3943326,NGN,successful,bank_transfer,payment,27603.28
480,1,2023-02-16,2393610,NGN,successful,ussd,payment,16755.27
481,1,2023-02-28,629088,NGN,successful,ussd,payment,4403.62
482,1,2023-02-03,14113067,NGN,successful,card,payment,98791.47
483,1,2023-02-21,7022183,NGN,successful,bank_transfer,payment,49155.28
484,1,2023-02-11,3539911,NGN,pending,mobile_money,payment,0
485,1,2023-02-11,1554080,NGN,successful,card,payment,10878.56
486,1,2023-02-07,4126406,NGN,successful,mobile_money,payment,28884.84
487,1,2023-02-11,9255168,NGN,pending,card,payment,0
488,1,2023-02-10,6211339,NGN,successful,ussd,payment,43479.37
489,1,2023-02-15,2290017,NGN,successful,ussd,payment,16030.12
490,1,2023-02-20,9182981,NGN,successful,ussd,payment,64280.87
491,1,2023-02-23,6128103,NGN,successful,bank_transfer,payment,42896.72
492,1,2023-02-01,12511694,NGN,successful,ussd,payment,87581.86
493,1,2023-02-06,8514072,NGN,failed,bank_transfer,payment,0
494,1,2023-02-09,1336418,NGN,successful,mobile_money,payment,9354.93
495,1,2023-02-10,4816497,NGN,successful,bank_transfer,payment,33715.48
496,1,2023-02-08,13337434,NGN,successful,mobile_money,payment,93362.04
497,1,2023-02-07,3459406,NGN,successful,mobile_money,payment,24215.84
498,1,2023-02-27,2953106,NGN,successful,bank_transfer,payment,20671.74
499,1,2023-02-28,7223764,NGN,successful,bank_transfer,payment,50566.35
500,1,2023-02-18,4360176,NGN,successful,bank_transfer,payment,30521.23
501,1,2023-02-11,9942259,NGN,successful,mobile_money,payment,69595.81
502,1,2023-02-12,13295959,NGN,successful,bank_transfer,payment,93071.71
503,1,2023-02-07,10409676,NGN,successful,ussd,payment,72867.73
504,1,2023-02-11,1352746,NGN,successful,ussd,payment,9469.22
505,1,2023-02-26,1464888,NGN,successful,ussd,payment,10254.22
506,1,2023-02-05,9244990,NGN,successful,card,payment,64714.93
507,1,2023-02-11,5245546,NGN,successful,bank_transfer,payment,36718.82
508,1,2023-02-21,5955251,NGN,successful,bank_transfer,payment,41686.76
509,1,2023-02-23,3603318,NGN,successful,bank_transfer,payment,25223.23
510,1,2023-02-03,14534966,NGN,successful,ussd,payment,101744.76
511,1,2023-02-14,13333845,NGN,successful,mobile_money,payment,93336.91
512,1,2023-02-06,6540729,NGN,successful,ussd,payment,45785.1
513,1,2023-02-27,4532940,NGN,failed,card,payment,0
514,1,2023-02-25,14996461,NGN,successful,bank_transfer,refund,104975.23
515,1,2023-02-22,1474606,NGN,failed,mobile_money,payment,0
516,1,2023-02-09,14210020,NGN,successful,mobile_money,payment,99470.14
517,1,2023-02-21,3884574,NGN,successful,mobile_money,payment,27192.02
518,1,2023-02-16,14898810,NGN,successful,bank_transfer,payment,104291.67
519,1,2023-02-02,12586097,NGN,successful,mobile_money,payment,88102.68
520,1,2023-02-05,4748279,NGN,successful,card,payment,33237.95
521,1,2023-02-05,11897243,NGN,successful,mobile_money,payment,83280.7
522,1,2023-02-13,3942668,NGN,successful,mobile_money,payment,27598.68
523,1,2023-02-23,2993445,NGN,failed,ussd,payment,0
524,1,2023-02-11,11546831,NGN,successful,bank_transfer,payment,80827.82
525,1,2023-02-27,7808858,NGN,pending,bank_transfer,payment,0
526,1,2023-02-16,4111176,NGN,failed,mobile_money,payment,0
527,1,2023-02-20,2617407,NGN,successful,mobile_money,payment,18321.85
528,1,2023-02-19,3975093,NGN,successful,bank_transfer,payment,27825.65
529,1,2023-02-17,8657901,NGN,successful,mobile_money,payment,60605.31
530,1,2023-02-01,6439015,NGN,successful,ussd,payment,45073.11
531,1,2023-02-11,11388697,NGN,successful,bank_transfer,payment,79720.88
532,1,2023-02-25,9103276,NGN,successful,mobile_money,payment,63722.93
533,1,2023-02-14,768447,NGN,successful,mobile_money,payment,5379.13
534,1,2023-02-22,3628344,NGN,successful,card,payment,25398.41
535,1,2023-02-18,13994998,NGN,successful,ussd,payment,97964.99
536,1,2023-02-15,11413355,NGN,successful,ussd,payment,79893.48
537,1,2023-02-26,13596662,NGN,successful,bank_transfer,payment,95176.63
538,1,2023-02-04,2066189,NGN,successful,card,payment,14463.32
539,1,2023-02-04,13229115,NGN,successful,mobile_money,payment,92603.8
540,1,2023-02-06,4916368,NGN,successful,bank_transfer,payment,34414.58
541,1,2023-02-24,6788321,NGN,failed,card,payment,0
542,1,2023-02-06,1589969,NGN,successful,ussd,payment,11129.78
543,1,2023-02-13,3989943,NGN,successful,card,payment,27929.6
544,1,2023-02-28,11878533,NGN,successful,mobile_money,payment,83149.73
545,1,2023-02-07,7777604,NGN,successful,bank_transfer,payment,54443.23
546,1,2023-02-16,7960899,NGN,successful,ussd,payment,55726.29
547,1,2023-02-08,3295262,NGN,successful,bank_transfer,payment,23066.83
548,1,2023-02-12,9704703,NGN,successful,ussd,payment,67932.92
549,1,2023-02-12,12488187,NGN,successful,ussd,payment,87417.31
550,1,2023-02-01,14306809,NGN,successful,card,payment,100147.66
551,1,2023-02-25,5155725,NGN,failed,ussd,payment,0
552,1,2023-02-16,9359633,NGN,successful,ussd,payment,65517.43
553,1,2023-02-26,14002188,NGN,failed,card,payment,0
554,1,2023-02-14,13100061,NGN,successful,ussd,payment,91700.43
555,1,2023-02-22,14037257,NGN,successful,mobile_money,payment,98260.8
556,1,2023-02-11,9665939,NGN,successful,ussd,refund,67661.57
557,1,2023-02-13,14259824,NGN,successful,ussd,payment,99818.77
558,1,2023-02-25,12670926,NGN,successful,card,payment,88696.48
559,1,2023-02-07,2517874,NGN,successful,ussd,payment,17625.12
560,1,2023-02-03,862341,NGN,successful,card,payment,6036.39
561,1,2023-02-04,14444780,NGN,successful,mobile_money,payment,101113.46
562,1,2023-02-19,3610903,NGN,successful,bank_transfer,payment,25276.32
563,1,2023-02-02,7853486,NGN,successful,card,payment,54974.4
564,1,2023-02-04,4389387,NGN,successful,ussd,refund,30725.71
565,1,2023-02-02,3643195,NGN,successful,mobile_money,payment,25502.37
566,1,2023-02-01,4490517,NGN,successful,ussd,payment,31433.62
567,1,2023-02-28,12219686,NGN,successful,bank_transfer,payment,85537.8
568,1,2023-02-15,10675130,NGN,successful,card,payment,74725.91
569,1,2023-02-15,4283281,NGN,successful,ussd,payment,29982.97
570,1,2023-02-15,1038343,NGN,successful,card,payment,7268.4
571,1,2023-02-06,4314974,NGN,successful,mobile_money,payment,30204.82
572,1,2023-02-13,9453225,NGN,failed,card,payment,0
573,1,2023-02-25,4736230,NGN,successful,bank_transfer,payment,33153.61
574,1,2023-02-02,13766872,NGN,successful,mobile_money,payment,96368.1
575,1,2023-02-19,10340891,NGN,successful,mobile_money,payment,72386.24
576,1,2023-02-17,13533200,NGN,successful,bank_transfer,payment,94732.4
577,1,2023-02-12,5224523,NGN,successful,mobile_money,payment,36571.66
578,1,2023-02-03,12049312,NGN,successful,ussd,payment,84345.18
579,1,2023-02-21,13127989,NGN,failed,card,payment,0
580,1,2023-02-24,1663026,NGN,successful,bank_transfer,payment,11641.18
581,1,2023-02-18,9091838,NGN,successful,mobile_money,payment,63642.87
582,1,2023-02-24,9450312,NGN,successful,bank_transfer,payment,66152.18
583,1,2023-02-21,14554530,NGN,pending,ussd,payment,0
584,1,2023-02-18,9394822,NGN,failed,card,payment,0
585,1,2023-02-04,12135559,NGN,successful,bank_transfer,payment,84948.91
586,1,2023-02-26,3213163,NGN,successful,mobile_money,payment,22492.14
587,1,2023-02-21,6287146,NGN,successful,mobile_money,payment,44010.02
588,1,2023-02-08,1223170,NGN,successful,bank_transfer,payment,8562.19
589,1,2023-02-02,7163046,NGN,successful,ussd,payment,50141.32
590,1,2023-02-02,3536213,NGN,successful,mobile_money,payment,24753.49
591,1,2023-02-09,14017798,NGN,successful,mobile_money,payment,98124.59
592,1,2023-02-17,11373906,NGN,successful,mobile_money,payment,79617.34
593,1,2023-02-14,12144618,NGN,pending,bank_transfer,payment,0
594,1,2023-02-03,1569110,NGN,successful,mobile_money,payment,10983.77
595,1,2023-02-04,13564542,NGN,successful,ussd,payment,94951.79
596,1,2023-02-25,5613390,NGN,successful,mobile_money,payment,39293.73
597,1,2023-02-26,13004660,NGN,successful,bank_transfer,payment,91032.62
598,1,2023-02-18,4542197,NGN,successful,bank_transfer,payment,31795.38
599,1,2023-02-12,8684648,NGN,successful,bank_transfer,payment,60792.54
600,1,2023-02-28,9138858,NGN,successful,card,payment,63972.01
601,1,2023-02-19,1495622,NGN,successful,card,payment,10469.35
602,1,2023-02-28,10373293,NGN,successful,bank_transfer,payment,72613.05
603,1,2023-02-20,13772402,NGN,successful,bank_transfer,payment,96406.81
604,1,2023-02-03,10464916,NGN,failed,ussd,payment,0
605,1,2023-02-12,11842801,NGN,successful,ussd,payment,82899.61
606,1,2023-02-04,9994402,NGN,successful,card,payment,69960.81
607,1,2023-02-23,1594041,NGN,successful,card,payment,11158.29
608,1,2023-02-09,709566,NGN,successful,ussd,payment,4966.96
609,1,2023-02-07,10052424,NGN,failed,ussd,payment,0
610,1,2023-02-01,8859412,NGN,successful,ussd,payment,62015.88
611,1,2023-02-14,11781886,NGN,successful,card,payment,82473.2
612,1,2023-02-03,7461811,NGN,successful,card,payment,52232.68
613,1,2023-02-26,14214263,NGN,successful,mobile_money,payment,99499.84
614,1,2023-02-12,9767784,NGN,successful,bank_transfer,payment,68374.49
615,1,2023-02-13,10215036,NGN,pending,mobile_money,payment,0
616,1,2023-02-10,14606045,NGN,successful,ussd,payment,102242.32
617,1,2023-02-06,11076919,NGN,pending,card,payment,0
618,1,2023-02-19,6886616,NGN,successful,card,payment,48206.31
619,1,2023-02-27,1056068,NGN,successful,mobile_money,payment,7392.48
620,1,2023-02-27,7786046,NGN,successful,bank_transfer,payment,54502.32
621,1,2023-02-14,8131969,NGN,successful,ussd,payment,56923.78
622,1,2023-02-27,10546131,NGN,successful,bank_transfer,payment,73822.92
623,1,2023-02-03,14612810,NGN,successful,card,payment,102289.67
624,1,2023-02-08,6562107,NGN,successful,bank_transfer,payment,45934.75
625,1,2023-02-12,863491,NGN,successful,mobile_money,refund,6044.44
626,1,2023-02-16,8827421,NGN,successful,card,payment,61791.95
627,1,2023-02-20,2198784,NGN,successful,bank_transfer,payment,15391.49
628,1,2023-02-26,7143334,NGN,successful,ussd,payment,50003.34
629,1,2023-02-20,6155901,NGN,successful,bank_transfer,payment,43091.31
630,1,2023-02-17,11456350,NGN,successful,mobile_money,payment,80194.45
631,1,2023-02-21,6719536,NGN,failed,card,payment,0
632,1,2023-02-19,9037600,NGN,successful,card,payment,63263.2
633,1,2023-02-28,885941,NGN,pending,ussd,payment,0
634,1,2023-02-26,3436253,NGN,successful,ussd,payment,24053.77
635,1,2023-02-16,8333878,NGN,failed,card,payment,0
636,1,2023-02-21,6280252,NGN,successful,ussd,payment,43961.76
637,1,2023-02-04,7517066,NGN,successful,mobile_money,refund,52619.46
638,1,2023-02-17,12162690,NGN,pending,mobile_money,payment,0
639,1,2023-02-26,2311225,NGN,successful,card,payment,16178.58
640,1,2023-02-24,1689193,NGN,successful,bank_transfer,payment,11824.35
641,1,2023-02-09,11119118,NGN,successful,card,payment,77833.83
642,1,2023-02-24,1592503,NGN,successful,card,payment,11147.52
643,1,2023-02-23,12106521,NGN,successful,ussd,payment,84745.65
644,1,2023-02-01,12590517,NGN,successful,mobile_money,payment,88133.62
645,1,2023-02-11,9953150,NGN,successful,mobile_money,payment,69672.05
646,1,2023-02-01,1021923,NGN,successful,ussd,payment,7153.46
647,1,2023-02-14,622147,NGN,successful,bank_transfer,payment,4355.03
648,1,2023-02-23,14718831,NGN,failed,card,payment,0
649,1,2023-02-21,12408196,NGN,failed,ussd,payment,0
650,1,2023-02-26,3532146,NGN,failed,ussd,payment,0
651,1,2023-02-20,5673996,NGN,successful,ussd,payment,39717.97
652,1,2023-02-23,3702038,NGN,successful,mobile_money,payment,25914.27
653,1,2023-02-15,6010948,NGN,successful,mobile_money,payment,42076.64
654,1,2023-02-02,11476029,NGN,successful,ussd,payment,80332.2
655,1,2023-02-18,2527009,NGN,successful,mobile_money,payment,17689.06
656,1,2023-02-04,6154630,NGN,successful,ussd,refund,43082.41
657,1,2023-02-04,13863206,NGN,successful,mobile_money,payment,97042.44
658,1,2023-02-21,9538487,NGN,successful,mobile_money,payment,66769.41
659,1,2023-02-01,5382739,NGN,successful,mobile_money,payment,37679.17
660,1,2023-02-15,1656134,NGN,successful,bank_transfer,payment,11592.94
661,1,2023-02-01,10074366,NGN,successful,card,payment,70520.56
662,1,2023-02-28,3930634,NGN,successful,mobile_money,payment,27514.44
663,1,2023-02-26,1149241,NGN,successful,ussd,payment,8044.69
664,1,2023-02-03,6303416,NGN,successful,ussd,payment,44123.91
665,1,2023-02-26,5789461,NGN,failed,ussd,payment,0
666,1,2023-02-05,10930686,NGN,successful,bank_transfer,payment,76514.8
667,1,2023-02-03,8525064,NGN,successful,ussd,payment,59675.45
668,1,2023-02-23,3112123,NGN,successful,bank_transfer,payment,21784.86
669,1,2023-02-22,1525770,NGN,successful,mobile_money,payment,10680.39
670,1,2023-02-11,5194297,NGN,successful,bank_transfer,payment,36360.08
671,1,2023-02-04,14564287,NGN,successful,card,payment,101950.01
672,1,2023-02-13,11336855,NGN,successful,bank_transfer,payment,79357.98
673,1,2023-02-20,2864679,NGN,successful,card,payment,20052.75
674,1,2023-02-05,14232184,NGN,successful,mobile_money,payment,99625.29
675,1,2023-02-15,13071157,NGN,successful,ussd,payment,91498.1
676,1,2023-02-20,7208949,NGN,successful,mobile_money,payment,50462.64
677,1,2023-02-13,10680365,NGN,successful,ussd,payment,74762.55
678,1,2023-02-20,13163733,NGN,successful,bank_transfer,payment,92146.13
679,1,2023-02-03,1282897,NGN,successful,mobile_money,payment,8980.28
680,1,2023-02-16,7429049,NGN,pending,ussd,payment,0
681,1,2023-02-06,6456348,NGN,successful,bank_transfer,payment,45194.44
682,1,2023-02-15,830833,NGN,failed,card,payment,0
683,1,2023-02-08,13426468,NGN,failed,card,payment,0
684,1,2023-02-26,7331011,NGN,successful,bank_transfer,payment,51317.08
685,1,2023-02-10,1364027,NGN,successful,ussd,payment,9548.19
